0.523891412238798,0.2472823707508625,0.16873855849433714,0.14637245013253533,-3.050562998723272,-5592.974285240261,250.60901,NUMERICAL_ERROR
0.8105141425315544,0.5353558112658203,0.5694242341337831,0.4486189913889194,-3.011281297743235,-5406.193520100871,120.549666,LOCALLY_SOLVED
0.7523087136502212,0.47935139865832294,0.4733012995196999,0.11598843302154707,-3.0160867636342505,-5296.467522935379,117.889912,LOCALLY_SOLVED
0.46471610004537206,0.42724580064252593,0.02382764082163447,0.02526385988604979,-3.392557259119214,-5536.579935128568,1267.0715713,TIME_LIMIT
0.5149287182156265,0.367366254027304,0.06762615111301505,0.00672647853070691,-2.909334510097664,-5502.443315179204,108.4987935,LOCALLY_SOLVED
0.5163126285023523,0.2533472953187496,-0.0238562629499272,0.1450856704112556,-3.408109628819715,-5636.241045212,1268.1701514,TIME_LIMIT
0.6605807775227132,0.3526235955394578,0.3984697821679873,0.269891381459304,-3.0408596456554697,-5492.097470718109,1265.8638007,TIME_LIMIT
0.45885177202300687,0.2785396227331538,0.33623969448216595,0.1846259806890408,-3.1486341333356322,-5516.942561246827,1267.9914538,TIME_LIMIT
0.6705244182802559,0.342460483902755,0.21613374023397558,0.30374076304724207,-2.7645127365024758,-5663.090166760708,1267.8371681,TIME_LIMIT
0.532328086940731,0.4133879825329525,0.23025317659644098,0.15327052382484857,-2.9340785078620826,-5297.535828820664,1264.4469562,TIME_LIMIT
0.5880974816570563,0.3742211304770075,0.2461483734952928,0.1425022089182501,-3.1634789707589404,-5526.764353651661,1266.9362901,TIME_LIMIT
5.244614398450225,5.124819449341825,4.678413156105637,-3.6713902540125276,-2.606074002893896,-12432.169497021312,90.6689199,LOCALLY_SOLVED
0.5609888657064955,0.37164613636571225,0.20475245782923082,-0.0026244276894313496,-3.2113809496761414,-5444.999440035969,1267.3212097,TIME_LIMIT
0.6034442795620958,0.33220268928702734,0.09019666343765452,0.3075073128837572,-3.029517291180393,-5519.75016905234,127.8629025,LOCALLY_SOLVED
0.4307790564598103,0.14976796945216128,0.30954836985013795,0.027423423778372515,-3.3473688076266637,-5541.514491642335,119.8826191,LOCALLY_SOLVED
0.8592585435688332,0.6148602272026296,0.4243391212135988,0.546675204859953,-3.093170785800362,-5362.484429413104,1268.2344568,TIME_LIMIT
0.4107226572041035,0.23174053159555746,0.3412177110351339,0.07667734740936219,-3.203995875278989,-5702.016943805893,1266.5621112,TIME_LIMIT
0.5389536749935895,0.26227169732221767,0.4928960152707267,0.05058241176310612,-3.0135627105304628,-5427.670055304367,1170.2759635,ITERATION_LIMIT
0.7528636018068575,0.7031208046744883,0.45510854455601735,0.2964289533547907,-2.821193433953133,-5437.329195760505,135.5058635,LOCALLY_SOLVED
0.7266736738008025,0.325821526927373,0.1423550927045692,0.1633173169021656,-3.208560915828016,-5581.867076590048,1267.9655183,TIME_LIMIT
0.7602799547697284,0.5271977179265123,0.31829438043516123,0.1914033394565202,-3.033225297912031,-5490.58651885002,1272.843076,TIME_LIMIT
0.6655172114981086,0.38554651843788845,0.3180818688484139,0.23456886068271196,-2.8385185255232463,-5541.041629571529,1269.0139068,TIME_LIMIT
0.4800401987446707,0.4025880399976084,0.29872176363612735,0.3423689048512742,-2.935835112183172,-5519.537080354938,113.6987806,LOCALLY_SOLVED
0.4837752285895854,0.5787969008223105,0.34066670621675604,0.10909814581006265,-3.019527910450359,-5435.270990686246,1269.3475646,TIME_LIMIT
0.5036499575686361,0.2902520964311162,0.19689252983090214,0.19714209016583634,-3.3649256563615495,-5585.197415289188,1267.9947155,TIME_LIMIT
0.5196851902998699,0.5659998301141956,0.06634994856265647,0.14728289747109094,-3.238001864833224,-5651.058465616953,1269.9735892,TIME_LIMIT
-0.017687947818289803,0.1504914059458793,-0.09229013867634833,-0.043433923080542745,-3.1590320389661866,-5631.93129711887,1268.4272765,TIME_LIMIT
0.5869454450693419,0.42080227696748773,0.28154924252224706,0.15449598971894765,-3.162694323302364,-5694.944313644078,102.2851461,LOCALLY_SOLVED
0.6204046980564941,0.43555773151122784,0.2743351920358945,0.17898368219321964,-2.9420367894101678,-5411.438112480797,125.9078456,LOCALLY_SOLVED
0.7619348678595643,0.4558280907631694,0.5273035580438321,0.38255769789312993,-2.9784085273890306,-5464.883432467873,1270.4891548,TIME_LIMIT
0.6865087762944196,0.5807184931389354,0.43718000948115926,0.2507397193444299,-3.099404516179563,-5523.345291245362,1268.4634518,TIME_LIMIT
0.5585868653998141,0.412158143314375,0.4739370848220586,0.22214414570238114,-3.057966732998443,-5662.856527027485,1273.0844601,TIME_LIMIT
0.44048347688848055,0.3174433430489557,0.35285422592827337,0.15472450895648554,-3.15935843184526,-5552.434811890778,1270.8439564,TIME_LIMIT
0.49864498815904057,0.4554367955121015,0.08469762432967654,-0.10306439877349932,-3.0099086634480123,-5472.9464333851565,1265.5066342,TIME_LIMIT
0.27029130331977547,0.39895444695778004,0.18494189556318083,-0.11412022789738492,-2.9886016039543937,-5741.403913236404,1267.8609155,TIME_LIMIT
0.7748134619939147,0.6246155455687469,0.24021046042436972,0.23659528165748545,-3.1746397325241453,-5399.526964930754,1266.0541209,TIME_LIMIT
0.3976712122939584,0.3013240191043163,0.3285408772859471,0.018657081489598396,-2.979358801058824,-5536.062005876515,1264.2511604,TIME_LIMIT
0.5739901499032043,0.601586322561695,-0.01140958893883158,0.20559083704496994,-3.014267402044696,-5497.874687134203,105.7811499,LOCALLY_SOLVED
