0.0,0.0,0.0,0.0,0.0,-0.0,63.5203327,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,58.1827116,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,56.3183771,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,59.4333918,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,64.5868809,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,64.4354938,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,59.0740708,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,64.4823958,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,64.6438981,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,70.9606616,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,75.2459517,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,70.5974444,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,65.4644808,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,71.5112813,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,64.4728624,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,71.7898341,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,69.8873711,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,64.7911589,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,65.5278755,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,70.6694203,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,64.5025258,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,65.696699,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,64.3913194,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,72.0909352,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,70.8209369,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,71.3636322,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,65.0237189,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,72.0347002,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,65.1150908,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,64.4130683,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,71.4835384,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,66.3075205,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,65.3576371,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,72.2996222,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,71.544258,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,65.3839675,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,71.5733036,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,65.2684524,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,71.5227968,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,71.5547315,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,72.3625151,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,64.3164299,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,65.4744627,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,71.5569146,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,71.6282486,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,71.4750603,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,70.83377,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,72.307118,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,71.5490097,INVALID_MODEL
0.0,0.0,0.0,0.0,0.0,-0.0,71.9251675,INVALID_MODEL
